name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;freeplay;short_title;
aof;"Art of Fighting / Ryuuko no Ken (NGM-044 ~ NGH-044)";"1992";SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.35b3";"1999-02-15";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Fighter / Versus";Fighter;"Art of Fighting";English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=adR-0zxmcQ0";-;65;NO;NO;NO;YES;English;"50 to 60 (Not Good Enough)";-;"29049;29050";YES;"Art of Fighting / Ryuuko no Ken";
"aof2a";"Art of Fighting 2 / Ryuuko no Ken 2 (NGH-056)";"1994";SNK;NO;"aof2";YES;"aof2";-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.78u4";"2004-01-13";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Fighter / Versus";Fighter;"Art of Fighting";English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=NUliWTsER6g";-;0;NO;NO;NO;NO;English;-;-;"29049;29050";YES;"Art of Fighting 2 / Ryuuko no Ken 2";
"aof2";"Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056)";"1994";SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.34b5";"1998-10-16";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Fighter / Versus";Fighter;"Art of Fighting";English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=LWSW6yxHmto";-;70;NO;NO;NO;NO;English;"70 to 80 (Good)";-;"29049;29050";YES;"Art of Fighting 2 / Ryuuko no Ken 2";
"aof3k";"Art of Fighting 3 - The Path of the Warrior (Korean release)";"1996";SNK;NO;"aof3";YES;"aof3";-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.104u5";"2006-03-02";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Fighter / Versus";Fighter;"Art of Fighting";English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=UnqBWVax6zM";-;0;NO;NO;NO;NO;English;-;-;"29049;29050";YES;"Art of Fighting 3 - The Path of the Warrior";
"aof3";"Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden";"1996";SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.34b5";"1998-10-16";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Fighter / Versus";Fighter;"Art of Fighting";English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=lolbnDB4owQ";-;70;NO;NO;NO;NO;English;"70 to 80 (Good)";-;"29049;29050";YES;"Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden";
"b2b";"Bang Bang Busters (2010 NCI release)";"2000";Visco;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.160";"2015-03-25";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Platform / Run Jump";Platform;-;English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=oJayi2YYRsk";-;0;NO;NO;NO;NO;English;"60 to 70 (Passable)";-;"29049;29050";YES;"Bang Bang Busters";
bangbead;"Bang Bead";"2000";Visco;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.60";"2002-05-01";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Sports / Misc.";Sports;"Battle Flip Shot";English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=a_Pw3ndytZg";-;0;NO;NO;NO;NO;English;"40 to 50 (Decent)";-;"29049;29050";YES;"Bang Bead";
"bstars2";"Baseball Stars 2";"1992";SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.34b5";"1998-10-16";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Sports / Baseball";Sports;"Baseball Stars";English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=q_U3l9E_FUY";-;0;NO;NO;NO;NO;English;"70 to 80 (Good)";-;"29049;29050";YES;"Baseball Stars 2";
bstarsh;"Baseball Stars Professional (NGH-002)";"1990";SNK;NO;bstars;YES;bstars;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.134u1";"2009-09-24";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Sports / Baseball";Sports;"Baseball Stars";English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;"29049;29050";YES;"Baseball Stars Professional";
bstars;"Baseball Stars Professional (NGM-002)";"1990";SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.34b2";"1998-08-30";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Sports / Baseball";Sports;"Baseball Stars";English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=7EmWiCzd13I";-;0;NO;NO;NO;NO;English;"40 to 50 (Decent)";-;"29049;29050";YES;"Baseball Stars Professional";
flipshot;"Battle Flip Shot";"1998";Visco;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.35b10";"1999-04-08";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Sports / Misc.";Sports;"Battle Flip Shot";English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=rQklqyWig-g";-;0;NO;NO;NO;NO;English;"70 to 80 (Good)";-;"29049;29050";YES;"Battle Flip Shot";
blazstar;"Blazing Star";"1998";Yumekobo;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.34b5";"1998-10-16";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Shooter / Flying Horizontal";Shooter;-;English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=QqygPWd0Yj4";-;100;NO;NO;YES;YES;English;"80 to 90 (Very Good)";-;"29049;29050";YES;"Blazing Star";
bjourneyh;"Blue's Journey / Raguy (ALH-001)";"1990";"Alpha Denshi Co.";NO;bjourney;YES;bjourney;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.193";"2017-12-27";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Platform / Fighter Scrolling";Platform;-;English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=qgCLIJmq6Bk";-;0;NO;NO;NO;NO;English;-;-;-;NO;"Blue's Journey / Raguy";
bjourney;"Blue's Journey / Raguy (ALM-001 ~ ALH-001)";"1990";"Alpha Denshi Co.";YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.34b2";"1998-08-30";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Platform / Fighter Scrolling";Platform;-;English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=xrQ7prBcIUw";-;90;NO;NO;NO;NO;English;"70 to 80 (Good)";-;"29049;29050";NO;"Blue's Journey / Raguy";
breakers;Breakers;"1996";Visco;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo/neogeo.cpp;"Mame 0.35b3";"1999-02-15";"Mame 0.256";"2023-06-28";2;4;2;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"Motorola MC68000,Zilog Z80";"maincpu Motorola MC68000 @12 MHz, audiocpu Zilog Z80 @4 MHz";"YM2610 OPNB,Speaker";"ymsnd YM2610 OPNB @8 MHz, lspeaker Speaker, rspeaker Speaker";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;"memcard,cartridge";"Fighter / Versus";Fighter;Breaker's;English;-;YES;YES;NO;YES;YES;NO;YES;YES;YES;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=WZLKAaFKIN4";-;50;NO;NO;NO;YES;English;"50 to 60 (Not Good Enough)";-;"29049;29050";YES;Breakers;
